Timestamp;datetime;Temperature;Humidity;CO2;Noise;Pressure
1513510249;"2017/12/17 12:30:49";22.1;36;867;53;954.6
1513510551;"2017/12/17 12:35:51";22.2;36;868;55;954.6
1513510854;"2017/12/17 12:40:54";22.2;36;886;52;954.5
1513511156;"2017/12/17 12:45:56";22.2;36;881;51;954.5
1513511459;"2017/12/17 12:50:59";22.2;36;908;54;954.5
1513511762;"2017/12/17 12:56:02";22.2;36;961;57;954.5
1513512065;"2017/12/17 13:01:05";22.2;36;961;55;954.5
1513512368;"2017/12/17 13:06:08";22.2;36;981;53;954.5
1513512671;"2017/12/17 13:11:11";22.2;36;970;56;954.5
1513512797;"2017/12/17 13:13:17";22.2;36;1050;;954.5
1513513100;"2017/12/17 13:18:20";22.3;36;1005;43;954.5
1513513403;"2017/12/17 13:23:23";22.3;36;991;46;954.5
1513513704;"2017/12/17 13:28:24";22.3;36;974;41;954.5
1513514007;"2017/12/17 13:33:27";22.2;36;936;40;954.5
1513514310;"2017/12/17 13:38:30";22.2;36;919;45;954.5
1513514613;"2017/12/17 13:43:33";22.2;36;906;48;954.6
1513514915;"2017/12/17 13:48:35";22.2;36;900;42;954.6
1513515218;"2017/12/17 13:53:38";22.2;36;887;50;954.6
1513515521;"2017/12/17 13:58:41";22.2;36;881;50;954.7
1513515824;"2017/12/17 14:03:44";22.2;36;867;40;954.6
1513516124;"2017/12/17 14:08:44";22.2;35;832;38;954.6
1513516427;"2017/12/17 14:13:47";22.2;35;803;36;954.7
1513516730;"2017/12/17 14:18:50";22.2;35;780;36;954.7
1513517033;"2017/12/17 14:23:53";22.2;35;766;37;954.7
1513517334;"2017/12/17 14:28:54";22.2;35;750;36;954.7
1513517637;"2017/12/17 14:33:57";22.1;35;742;37;954.7
1513517938;"2017/12/17 14:38:58";22.1;35;739;36;954.8
1513518241;"2017/12/17 14:44:01";22.1;35;719;36;954.8
1513518544;"2017/12/17 14:49:04";22.1;35;703;37;954.8
1513518847;"2017/12/17 14:54:07";22.1;35;695;36;954.8
1513519150;"2017/12/17 14:59:10";22.1;35;684;37;955
1513519453;"2017/12/17 15:04:13";22.1;35;674;48;954.9
1513519755;"2017/12/17 15:09:15";22.1;34;668;43;955
1513520058;"2017/12/17 15:14:18";22.1;34;687;45;955
1513520360;"2017/12/17 15:19:20";22.1;34;683;49;955
1513520663;"2017/12/17 15:24:23";22.1;34;692;49;955.1
1513520966;"2017/12/17 15:29:26";22.1;34;695;47;955.2
1513521269;"2017/12/17 15:34:29";22.1;34;697;46;955.2
1513521571;"2017/12/17 15:39:31";22.2;34;718;45;955.2
1513521874;"2017/12/17 15:44:34";22.2;34;711;45;955.2
1513522177;"2017/12/17 15:49:37";22.2;35;722;44;955.3
1513522480;"2017/12/17 15:54:40";22.2;35;745;48;955.4
1513522780;"2017/12/17 15:59:40";22.2;35;755;50;955.4
1513523083;"2017/12/17 16:04:43";22.2;35;760;49;955.4
1513523386;"2017/12/17 16:09:46";22.3;35;752;46;955.5
1513523689;"2017/12/17 16:14:49";22.3;34;755;50;955.6
1513523989;"2017/12/17 16:19:49";22.3;34;758;43;955.6
1513524292;"2017/12/17 16:24:52";22.3;34;756;44;955.7
1513524595;"2017/12/17 16:29:55";22.3;34;750;43;955.6
1513524897;"2017/12/17 16:34:57";22.3;34;767;47;955.7
1513525200;"2017/12/17 16:40:00";22.3;34;764;54;955.8
1513525503;"2017/12/17 16:45:03";22.3;34;793;47;955.8
1513525807;"2017/12/17 16:50:07";22.3;34;807;53;955.9
1513526110;"2017/12/17 16:55:10";22.3;34;836;51;955.9
1513526413;"2017/12/17 17:00:13";22.3;35;816;56;956
1513526716;"2017/12/17 17:05:16";22.3;35;862;63;956.1
1513527019;"2017/12/17 17:10:19";22.3;35;864;61;956.1
1513527321;"2017/12/17 17:15:21";22.3;35;847;60;956.2
1513527625;"2017/12/17 17:20:25";22.3;35;850;58;956.3
1513527928;"2017/12/17 17:25:28";22.3;35;846;62;956.4
1513528231;"2017/12/17 17:30:31";22.3;35;843;60;956.5
1513528534;"2017/12/17 17:35:34";22.3;35;825;54;956.5
1513528835;"2017/12/17 17:40:35";22.3;35;816;49;956.6
1513529138;"2017/12/17 17:45:38";22.3;34;840;49;956.7
1513529439;"2017/12/17 17:50:39";22.4;34;850;53;956.7
1513529743;"2017/12/17 17:55:43";22.3;34;863;51;956.8
1513530047;"2017/12/17 18:00:47";22.3;34;851;51;956.9
1513530350;"2017/12/17 18:05:50";22.3;34;843;48;956.9
1513530653;"2017/12/17 18:10:53";22.3;34;816;48;956.9
1513530956;"2017/12/17 18:15:56";22.3;34;808;50;956.9
1513531260;"2017/12/17 18:21:00";22.3;34;815;44;957
1513531563;"2017/12/17 18:26:03";22.3;34;807;50;957
1513531862;"2017/12/17 18:31:02";22.3;34;790;49;957.1
1513532165;"2017/12/17 18:36:05";22.3;34;787;49;957.1
1513532469;"2017/12/17 18:41:09";22.3;34;762;51;957.2
1513532772;"2017/12/17 18:46:12";22.3;34;775;51;957.3
1513533074;"2017/12/17 18:51:14";22.3;34;763;50;957.2
1513533377;"2017/12/17 18:56:17";22.3;34;769;50;957.2
1513533680;"2017/12/17 19:01:20";22.3;34;780;48;957.3
1513533982;"2017/12/17 19:06:22";22.3;34;803;50;957.3
1513534286;"2017/12/17 19:11:26";22.3;34;773;46;957.4
1513534589;"2017/12/17 19:16:29";22.3;34;735;43;957.4
1513534894;"2017/12/17 19:21:34";22.3;34;731;51;957.4
1513535197;"2017/12/17 19:26:37";22.3;34;731;49;957.6
